,artist_name,artist_id,album_id,album_name,release_date,total_tracks,album_type,name,genres,followers,popularity,spotify_url,track_id,track_name,track_number,duration_ms,explicit,danceability,energy,tempo,valence,acousticness,instrumentalness,liveness,speechiness,key,mode,loudness,time_signature
254,Korn,3RNrq3jvMZxD9ZyoOZbQOD,2b813fSxxzp9lcOfnLrrTH,Life Is Peachy,1996-10-15,14,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,5iAj5KZX76YhvbO2X8W8By,Lost,3,174706,False,0.552,0.874,108.391,0.457,0.00777,0.0374,0.655,0.0725,7,1,-7.799,4
255,Korn,3RNrq3jvMZxD9ZyoOZbQOD,2b813fSxxzp9lcOfnLrrTH,Life Is Peachy,1996-10-15,14,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,2xLdx3Yex8tNuxObXAvPVl,Swallow,4,218706,True,0.456,0.563,103.632,0.396,0.0028,0.318,0.109,0.0407,7,1,-9.528,4
256,Korn,3RNrq3jvMZxD9ZyoOZbQOD,2b813fSxxzp9lcOfnLrrTH,Life Is Peachy,1996-10-15,14,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,43nRVbzhqOB3vlyLXLwLcO,Porno Creep,5,120880,False,0.56,0.729,135.863,0.778,0.000588,0.857,0.225,0.0341,7,0,-7.984,4
257,Korn,3RNrq3jvMZxD9ZyoOZbQOD,2b813fSxxzp9lcOfnLrrTH,Life Is Peachy,1996-10-15,14,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,5JrajjztyjvkuUB8ZqzUML,Good God,6,201960,True,0.548,0.904,124.75,0.585,0.003,0.024,0.655,0.0992,11,0,-7.011,4
258,Korn,3RNrq3jvMZxD9ZyoOZbQOD,2b813fSxxzp9lcOfnLrrTH,Life Is Peachy,1996-10-15,14,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,5aQRJorDb0PRMywaLgtxZr,Mr Rogers,7,309493,True,0.326,0.899,158.741,0.291,0.00343,0.00717,0.31,0.172,1,0,-7.382,4
259,Korn,3RNrq3jvMZxD9ZyoOZbQOD,2b813fSxxzp9lcOfnLrrTH,Life Is Peachy,1996-10-15,14,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,67ah6prOsDPr2UfkKnlwyX,K@#*%!,8,182493,True,0.554,0.829,105.365,0.585,0.0121,0.00502,0.213,0.155,11,0,-7.555,4
260,Korn,3RNrq3jvMZxD9ZyoOZbQOD,2b813fSxxzp9lcOfnLrrTH,Life Is Peachy,1996-10-15,14,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,5PgNUYXmICNOudPFWLIuw3,No Place to Hide,9,211573,False,0.44,0.886,108.322,0.631,0.000779,0.183,0.495,0.0969,10,0,-6.445,4
261,Korn,3RNrq3jvMZxD9ZyoOZbQOD,2b813fSxxzp9lcOfnLrrTH,Life Is Peachy,1996-10-15,14,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,2PeLrcfqn5agneKc3S2HMu,Wicked feat Chino Moreno,10,240546,True,0.499,0.934,112.373,0.5,0.0167,0.0,0.639,0.187,1,1,-7.351,4
262,Korn,3RNrq3jvMZxD9ZyoOZbQOD,2b813fSxxzp9lcOfnLrrTH,Life Is Peachy,1996-10-15,14,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,0xgsyoVvRFSYvV5cdtYhX1,ADIDAS,11,153600,True,0.334,0.898,110.364,0.226,0.00406,0.0202,0.162,0.196,11,0,-6.821,4
263,Korn,3RNrq3jvMZxD9ZyoOZbQOD,2b813fSxxzp9lcOfnLrrTH,Life Is Peachy,1996-10-15,14,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,4YJbZeAFY6D5p6izb51dK0,Lowrider,12,57360,True,0.754,0.793,133.28,0.971,0.000772,0.471,0.109,0.146,6,1,-7.208,4
264,Korn,3RNrq3jvMZxD9ZyoOZbQOD,2b813fSxxzp9lcOfnLrrTH,Life Is Peachy,1996-10-15,14,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,5J27jwHsL1LYMMz9rOdHuw,Ass Itch,13,219413,True,0.423,0.95,130.11,0.413,0.000298,0.0913,0.162,0.145,9,1,-7.764,4
265,Korn,3RNrq3jvMZxD9ZyoOZbQOD,2b813fSxxzp9lcOfnLrrTH,Life Is Peachy,1996-10-15,14,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,3b0meCmg4rf2jSpMSxdc1I,Kill You,14,519253,True,0.42,0.0376,120.925,0.881,0.0192,0.000662,0.0838,0.149,5,1,-8.228,4
266,Korn,3RNrq3jvMZxD9ZyoOZbQOD,7D3XFJlfZIkmGWqZXm2X8z,Korn,1994-10-11,12,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,1pr9TZGOXeJUggIal1Wq3R,Blind,1,258266,False,0.283,0.891,92.049,0.226,0.00678,0.0038,0.159,0.178,2,1,-8.165,4
267,Korn,3RNrq3jvMZxD9ZyoOZbQOD,7D3XFJlfZIkmGWqZXm2X8z,Korn,1994-10-11,12,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,5pbfZdAP7xUu354ZQBhTS2,Ball Tongue,2,268533,True,0.55,0.877,106.226,0.445,0.0244,0.0838,0.112,0.111,2,1,-6.942,4
268,Korn,3RNrq3jvMZxD9ZyoOZbQOD,7D3XFJlfZIkmGWqZXm2X8z,Korn,1994-10-11,12,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,6wldBo9HFtco6CX9pbSuSC,Need To,3,241360,True,0.41,0.934,120.375,0.212,0.000484,0.0023,0.113,0.151,2,1,-6.177,4
269,Korn,3RNrq3jvMZxD9ZyoOZbQOD,7D3XFJlfZIkmGWqZXm2X8z,Korn,1994-10-11,12,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,3TZuUaGjEtyAiUM9iM89ff,Clown,4,276573,True,0.458,0.787,80.482,0.301,0.0101,8.76e-05,0.065,0.17,1,1,-6.909,4
270,Korn,3RNrq3jvMZxD9ZyoOZbQOD,7D3XFJlfZIkmGWqZXm2X8z,Korn,1994-10-11,12,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,6Ot1jvIoVPAuGRKY8Qxue8,Divine,5,170373,True,0.455,0.957,123.89,0.42,0.00864,1.61e-05,0.137,0.143,9,1,-5.91,4
271,Korn,3RNrq3jvMZxD9ZyoOZbQOD,7D3XFJlfZIkmGWqZXm2X8z,Korn,1994-10-11,12,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,7kVrQ79jg4nd1r6H9CrmIk,Faget,6,349506,True,0.49,0.844,87.762,0.439,0.0224,2.85e-05,0.147,0.0951,1,0,-6.5,4
272,Korn,3RNrq3jvMZxD9ZyoOZbQOD,7D3XFJlfZIkmGWqZXm2X8z,Korn,1994-10-11,12,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,3ezGIgTmk2BZy9C3j0x1h9,Shoots and Ladders,7,322133,True,0.277,0.744,93.669,0.227,0.00681,0.00466,0.246,0.0868,0,0,-9.756,4
273,Korn,3RNrq3jvMZxD9ZyoOZbQOD,7D3XFJlfZIkmGWqZXm2X8z,Korn,1994-10-11,12,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,4IOTgPMdeLyoHicxxMo2aN,Predictable,8,272640,True,0.385,0.737,79.659,0.532,0.000982,0.0172,0.113,0.106,5,1,-6.246,4
274,Korn,3RNrq3jvMZxD9ZyoOZbQOD,7D3XFJlfZIkmGWqZXm2X8z,Korn,1994-10-11,12,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,40juCfCdBJjhVEyA2JrcgV,Fake,9,291160,False,0.378,0.919,98.027,0.164,0.00302,0.00231,0.234,0.15,1,0,-7.384,4
275,Korn,3RNrq3jvMZxD9ZyoOZbQOD,7D3XFJlfZIkmGWqZXm2X8z,Korn,1994-10-11,12,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,5IXL71UnulglAsz8JvIN0k,Lies,10,202400,False,0.499,0.942,125.006,0.48,0.00303,0.000603,0.479,0.124,1,0,-6.381,4
276,Korn,3RNrq3jvMZxD9ZyoOZbQOD,7D3XFJlfZIkmGWqZXm2X8z,Korn,1994-10-11,12,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,25kc8tMREdGVXhChIiCZTR,Helmet in the Bush,11,242693,True,0.563,0.87,170.756,0.664,0.00223,0.0417,0.263,0.0952,9,1,-8.493,4
277,Korn,3RNrq3jvMZxD9ZyoOZbQOD,7D3XFJlfZIkmGWqZXm2X8z,Korn,1994-10-11,12,album,Korn,"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock",7904909,77,httpsopenspotifycomartist3RNrq3jvMZxD9ZyoOZbQOD,2yXGMzha9lltJRjzOCNiCn,Daddy,12,1050826,True,0.448,0.000685,99.774,0.869,0.122,2.1e-05,0.141,0.0983,5,0,-9.979,4
